agl_thermal_conductivity_300K,agl_debye_temperature,agl_heat_capacity_Cp_300K,agl_heat_capacity_Cv_300K,agl_thermal_expansion_300K
4.03457,315.089,14.987,14.2444,7.59211e-05
4.05533,531.047,79.2687,77.4539,3.74176e-05
4.05246,227.938,11.9984,11.6712,4.35127e-05
4.05428,206.044,9.08438,8.80072,4.82783e-05
4.05554,235.929,6.14533,5.83055,6.94085e-05
4.05091,257.026,17.9699,17.379,5.38408e-05
4.05684,289.116,14.9764,14.3567,7.17501e-05
4.0577,445.839,22.3474,21.596,5.37065e-05
4.0584,294.048,23.516,22.9156,4.01241e-05
4.06046,215.934,6.07978,5.85432,5.82233e-05
4.06376,256.046,11.9991,11.5915,5.87049e-05
4.06394,311.958,40.7535,39.8598,3.55001e-05
4.06649,171.995,6.1662,5.90778,6.85988e-05
4.06952,306.127,26.5559,25.6929,5.2187e-05
4.06703,296.967,35.1062,34.3344,4.55701e-05
4.06299,302.035,11.7592,11.4301,3.879e-05
4.05769,324.034,23.4641,22.6991,5.05279e-05
4.07186,476.845,38.1642,37.2079,3.84358e-05
4.07652,385.017,45.4302,44.333,3.97672e-05
4.09071,246.085,14.9568,14.5245,4.98471e-05
4.07958,543.934,52.5795,51.2756,3.9249e-05
4.08035,258.961,23.6125,23.146,3.27663e-05
4.08586,318.116,14.6021,14.2097,4.6961e-05
4.0867,493.21,13.9236,13.2106,9.52702e-05
4.08838,167.049,3.05614,2.95597,5.4192e-05
4.08925,472.872,32.9748,31.9675,4.34603e-05
4.08546,278.972,14.8921,14.3958,5.09154e-05
4.09044,437.913,44.5625,43.3316,4.78268e-05
4.09255,374.095,34.1959,33.3962,3.68017e-05
4.10626,304.921,11.8501,11.4265,5.46973e-05
4.09798,360.036,31.541,30.7852,3.47606e-05
4.10416,207.048,9.08325,8.79841,4.83697e-05
4.09953,245.892,9.11076,8.72056,6.86188e-05
4.10359,194.976,6.0548,5.87983,4.70769e-05
4.11285,426.151,22.4626,21.7919,4.82795e-05
4.10914,360.933,25.8571,25.1819,3.94877e-05
4.10907,402.055,25.7233,24.7878,6.37588e-05
4.11546,285.89,11.977,11.4956,6.19498e-05
4.17122,350.057,34.4558,33.7137,3.41894e-05
4.10822,272.007,23.7455,23.0735,4.7965e-05
4.11549,330.966,48.8491,48.0752,2.64886e-05
4.11602,354.048,48.6881,47.6749,3.30611e-05
4.11746,265.996,6.03365,5.78106,6.58422e-05
4.12299,447.006,82.1278,80.8353,2.70283e-05
4.11835,468.015,60.1687,58.7351,3.76629e-05
4.11876,414.964,50.1263,49.2319,2.84564e-05
4.12141,322.087,8.83673,8.52019,5.69982e-05
4.12148,344.995,34.366,33.7627,2.88771e-05
4.12734,236.004,5.95066,5.82286,4.25673e-05
4.12944,294.082,35.2312,34.3731,4.09884e-05
4.13271,214.939,6.09811,5.8557,5.93469e-05
4.13048,269.956,18.052,17.3222,6.44146e-05
4.12822,442.954,33.6462,32.4541,5.75914e-05
4.13785,284.047,23.5453,22.9828,3.83501e-05
4.13265,204.975,6.0542,5.8669,4.87185e-05
4.14489,247.969,14.7548,14.5105,2.63293e-05
4.15318,365.97,51.155,50.254,3.39271e-05
4.16142,371.922,14.7309,13.9621,7.75969e-05
4.16128,467.977,60.1345,58.7082,3.75874e-05
4.18092,256.034,11.9712,11.5898,5.29475e-05
4.17416,467.153,38.4796,37.4072,4.46089e-05
4.17763,163.051,6.06645,5.91525,3.94487e-05
4.18077,236.007,23.6123,23.2845,2.35997e-05
4.18106,349.009,23.2339,22.4957,5.19892e-05
4.1826,617.11,51.2248,49.1556,5.45981e-05
4.18378,237.984,6.11032,5.82642,7.7427e-05
4.184,329.071,34.7277,33.969,3.47933e-05
4.20382,346.097,11.7137,11.2719,6.08193e-05
4.18819,426.72,14.4879,13.647,9.31523e-05
4.19106,377.917,22.929,22.2494,4.40448e-05
4.19552,312.089,35.0162,34.1679,3.85088e-05
4.19683,327.985,34.8749,33.9803,3.6636e-05
4.2043,278.923,9.20042,8.64686,9.83867e-05
4.19985,483.015,59.5708,58.284,3.42859e-05
4.20091,436.98,33.2655,32.5078,3.94216e-05
4.21738,285.135,8.93796,8.62148,5.9077e-05
4.21475,379.117,34.3452,33.3479,4.19224e-05
4.21965,223.125,6.22102,5.84886,0.000114805
4.22717,310.083,17.6308,17.0998,4.62257e-05
4.22209,216.035,12.015,11.7036,4.4321e-05
4.22319,272.042,12.0017,11.5426,5.57665e-05
4.22499,401.973,47.7573,46.7715,3.25571e-05
4.23429,277.897,14.9761,14.403,6.07235e-05
4.22898,288.971,46.7146,45.889,3.20202e-05
4.22929,421.911,33.8007,32.7464,5.63007e-05
4.23226,232.938,11.9425,11.6565,3.3995e-05
4.23525,315.001,40.5775,39.815,3.13136e-05
4.23169,656.015,97.4501,95.676,3.18614e-05
4.20987,253.917,8.90403,8.69372,3.60661e-05
4.23942,265.01,11.8523,11.5581,3.31766e-05
4.2406,661.179,39.7555,38.186,7.16346e-05
4.24079,237.037,11.9528,11.6462,3.57547e-05
4.23592,292.896,17.8034,17.2004,4.70914e-05
4.2448,494.018,53.8544,52.682,3.67318e-05
4.24158,463.334,25.6411,24.1497,0.000109617
4.24818,340.947,11.7352,11.2876,5.91874e-05
4.26897,347.936,14.592,14.0709,5.24363e-05
4.24925,196.014,6.05162,5.87868,4.69829e-05
4.23585,462.992,76.2018,74.8958,2.73437e-05
4.25063,207.038,6.07395,5.8658,5.80237e-05
4.25745,256.916,17.8472,17.3762,4.61677e-05
4.25744,469.893,60.0984,58.6742,3.76018e-05
4.25782,525.878,26.6514,25.9077,4.46363e-05
4.27387,244.129,9.20003,8.72789,9.17369e-05
4.28153,198.006,9.06145,8.81445,4.19621e-05
4.26341,250.125,9.17435,8.71278,9.64284e-05
4.33083,478.745,22.4884,21.2859,7.02146e-05
4.27285,468.926,60.1191,58.7013,3.7515e-05
4.27285,468.926,60.1191,58.7013,3.7515e-05
4.27613,316.003,17.7983,17.0793,6.89544e-05
4.26664,371.889,45.7242,44.5772,3.69827e-05
4.27218,543.681,32.1089,30.8043,7.31936e-05
4.27261,302.996,29.0476,28.5468,2.78992e-05
4.27288,278.058,14.9239,14.398,5.25464e-05
4.28644,372.105,45.7312,44.586,3.69442e-05
4.27858,307.031,29.1167,28.5197,3.03567e-05
4.27845,372.121,45.7229,44.5777,3.69538e-05
4.27054,483.95,59.5296,58.2476,3.42262e-05
4.28476,472.899,54.5211,53.2537,3.81364e-05
4.30249,199.006,9.0604,8.81175,4.21448e-05
4.27662,310.839,17.9172,17.1145,7.17867e-05
4.32195,468.16,60.602,58.7479,4.61053e-05
4.28466,333.124,14.7086,14.1503,5.51745e-05
4.28843,367.118,25.8443,25.1295,4.15766e-05
4.28286,251.031,17.7993,17.4001,3.26326e-05
4.28887,414.188,22.7622,21.9243,5.84052e-05
4.29344,541.148,52.8132,51.3692,4.51055e-05
4.28533,281.833,9.06755,8.63414,7.48989e-05
4.30174,323.917,11.8168,11.3562,5.94708e-05
4.29946,374.873,14.3422,13.9187,4.57989e-05
4.29342,279.905,23.6747,23.0133,5.21873e-05
4.30467,254.984,29.507,28.9637,3.17478e-05
4.30378,313.926,26.5441,25.6289,6.01568e-05
4.306,316.911,11.8512,11.3808,7.01514e-05
4.31184,253.045,17.7944,17.3896,3.29473e-05
4.31328,389.998,33.8906,33.1829,3.2192e-05
4.3212,450.825,25.5403,24.2774,8.97933e-05
4.31025,301.898,11.7968,11.434,4.60673e-05
4.31821,376.966,28.8424,27.8293,5.31235e-05
4.32468,284.997,17.7297,17.2375,4.16889e-05
4.32488,264.986,11.8994,11.5576,4.19798e-05
4.32952,606.038,51.1626,49.4645,4.86507e-05
4.33659,270.076,17.9116,17.3164,5.34853e-05
4.3317,472.947,32.5512,31.9393,3.1055e-05
4.34112,250.954,17.7906,17.3989,3.21684e-05
4.33236,238.999,11.9423,11.6378,3.551e-05
4.34655,251.022,14.9351,14.5043,5.00129e-05
4.33322,228.923,6.12503,5.83877,7.08569e-05
4.3337,339.084,11.8887,11.3025,6.36446e-05
4.33721,538.766,42.5389,41.1747,5.17087e-05
4.3409,488.96,32.8645,31.7187,4.4596e-05
4.33988,357.968,34.7651,33.6345,5.39843e-05
4.32663,482.937,59.5578,58.2849,3.41001e-05
4.34422,274.869,11.9493,11.5289,5.01731e-05
4.34585,447.052,16.9391,16.2086,6.94214e-05
4.36243,278.958,35.2539,34.5241,3.44724e-05
4.34899,199.998,9.05938,8.80972,4.22866e-05
4.35338,416.096,47.6045,46.4952,3.5447e-05
4.35344,489.171,32.8259,31.7216,5.47248e-05
4.36238,260.94,11.8126,11.5671,3.70728e-05
4.37477,243.066,8.99825,8.72281,4.58969e-05
4.35762,312.913,23.3753,22.7759,4.38803e-05
4.36158,341.953,34.3042,33.7934,2.4041e-05
4.36306,239.968,11.9419,11.6361,3.5488e-05
4.36932,329.005,17.3875,16.9842,3.83544e-05
4.36921,181.965,6.09283,5.89532,5.76089e-05
4.36663,486.091,59.465,58.1905,3.41246e-05
4.37024,351.058,51.5836,50.539,3.42349e-05
4.37356,263.96,11.9154,11.5648,4.65504e-05
4.33045,472.038,75.6533,74.5295,2.34846e-05
4.37647,214.961,6.01063,5.85406,3.75552e-05
4.38252,353.085,51.5391,50.5039,3.44273e-05
4.36397,412.15,25.8642,24.6954,8.17805e-05
4.38722,490.069,41.0399,39.6359,5.83761e-05
4.3893,325.967,11.5818,11.3351,3.81714e-05
4.40311,303.913,14.716,14.2781,4.67066e-05
4.40114,252.005,17.7919,17.3983,3.23201e-05
4.40212,201.095,6.15279,5.87504,7.33401e-05
4.40342,183.992,9.09519,8.83926,5.90107e-05
4.4059,735.79,92.8211,90.4339,4.55871e-05
4.40953,357.093,34.465,33.6315,3.95974e-05
4.41276,343.063,34.2748,33.7788,2.6573e-05
4.41684,477.249,25.4407,23.9828,0.000107325
4.41544,355.942,48.5058,47.6395,2.83367e-05
4.41586,331.987,34.6444,33.9309,3.42369e-05
4.41625,337.054,57.3561,56.4292,2.80705e-05
4.42277,312.103,8.81818,8.54688,4.87064e-05
4.42043,261.02,17.9287,17.359,5.56698e-05
4.42524,596.142,31.2064,29.8878,7.11475e-05
4.42656,272.099,17.9149,17.31,5.40489e-05
4.42838,199.946,6.04675,5.87344,4.66792e-05
4.4302,426.044,50.3245,49.0247,4.41664e-05
4.41788,262.069,17.9289,17.357,5.56717e-05
4.41955,223.034,9.04782,8.76651,4.83213e-05
4.43762,736.807,92.7442,90.3673,4.54862e-05
4.45015,297.145,9.27883,8.60618,0.000112852
4.43914,537.872,52.6891,51.4446,3.77807e-05
4.44103,403.884,28.2318,27.4981,3.83418e-05
4.44272,436.05,77.0467,75.8558,2.68521e-05
4.4447,467.07,32.7296,32.0452,3.45923e-05
4.44588,382.072,22.8796,22.2068,4.72743e-05
4.4448,205.984,9.00433,8.79824,3.39779e-05
4.44298,320.106,17.6754,17.0498,5.61596e-05
4.45013,404.002,45.4374,44.0202,5.37733e-05
4.45054,429.037,17.0918,16.3395,7.40898e-05
4.46137,354.849,20.3496,19.6407,5.71837e-05
4.45699,408.933,28.1801,27.4428,3.88349e-05
4.45833,366.041,56.9498,55.8294,3.31752e-05
4.50426,325.18,11.9403,11.3583,7.11184e-05
4.51823,126.937,3.22391,2.97593,0.000151208
4.46277,426.174,17.0632,16.3598,6.97597e-05
4.43825,271.908,17.906,17.3093,5.35196e-05
4.46738,347.956,46.1229,44.9918,4.32312e-05
4.46573,427.042,44.9858,43.5648,4.80974e-05
4.47035,390.925,14.292,13.8338,4.84167e-05
4.47549,220.083,6.04515,5.84883,4.92629e-05
4.48701,282.945,17.5588,17.2387,3.35627e-05
4.48871,339.993,48.731,47.9129,2.81398e-05
4.50704,335.034,12.2241,11.3319,0.00014285
4.50877,428.121,44.9788,43.5573,4.81287e-05
4.50877,428.121,44.9788,43.5573,4.81287e-05
4.48775,310.036,17.723,17.109,5.62945e-05
4.50991,477.97,38.2809,37.2066,4.80968e-05
4.51262,513.812,37.6645,36.5218,4.79205e-05
4.51573,206.028,6.0408,5.86558,4.84205e-05
4.51759,398.898,33.7757,33.0485,3.26036e-05
4.52284,291.049,23.3506,22.9312,2.53278e-05
4.52055,190.025,6.10562,5.88701,6.02466e-05
4.5216,564.175,47.0107,45.6236,4.19352e-05
4.53562,451.969,22.241,21.5422,4.92347e-05
4.53707,609.956,90.2115,88.7047,2.80473e-05
4.53069,314.003,23.2669,22.7594,3.30267e-05
4.53235,382.135,34.1697,33.3003,4.04617e-05
4.53671,536.919,37.0911,36.0524,4.45386e-05
4.53976,422.164,14.5857,13.6786,0.000101499
4.5385,270.94,17.7123,17.3028,3.31945e-05
4.54164,304.906,26.5562,25.7001,5.86397e-05
4.5445,267.947,11.8895,11.5491,3.81909e-05
4.54766,364.98,28.6114,27.9363,3.66656e-05
4.52621,428.985,44.9662,43.5412,4.8193e-05
4.56379,274.928,17.8822,17.2911,5.33264e-05
4.54664,209.989,6.04291,5.8613,4.77828e-05
4.55389,348.076,26.1592,25.3225,5.18212e-05
4.55751,506.908,26.7636,26.1671,3.88644e-05
4.55924,442.07,33.0955,32.4294,3.44796e-05
4.5666,430.064,44.9215,43.5051,4.80401e-05
4.56276,297.087,14.9524,14.32,7.36475e-05
4.56287,369.024,34.2556,33.466,3.52935e-05
4.53475,345.874,17.5888,16.8985,6.29512e-05
4.56794,378.052,78.8085,77.7668,2.26441e-05
4.56574,336.99,34.5832,33.8733,3.11934e-05
4.56551,332.975,11.7168,11.3165,5.115e-05
4.57062,533.276,21.5081,20.6734,6.36295e-05
4.57187,311.976,26.5743,25.648,6.35538e-05
4.57457,523.874,58.4013,57.0435,3.68254e-05
4.58583,429.992,44.926,43.5133,4.79723e-05
4.57634,524.131,58.3917,57.0349,3.68112e-05
4.57646,304.926,29.1424,28.5353,3.46457e-05
4.57858,584.842,51.3535,50.0549,3.82334e-05
4.5741,204.902,6.12933,5.86993,6.96291e-05
4.58109,251.942,6.03703,5.80231,6.72761e-05
4.58325,301.938,14.7225,14.2876,4.3305e-05
4.58122,539.859,36.8641,35.9809,3.93529e-05
4.58149,285.917,15.0392,14.3713,7.38788e-05
4.58595,332.879,14.5346,14.1362,4.52988e-05
4.58964,261.129,6.01059,5.78773,5.66496e-05
4.59003,322.944,34.9345,34.0505,3.56369e-05
4.58998,334.107,26.3353,25.4546,5.30023e-05
4.61071,296.032,34.7595,34.3316,2.07831e-05
4.59186,344.99,48.8402,47.8396,3.10744e-05
4.59475,636.078,33.4992,31.5715,0.000111334
4.60017,401.935,36.4624,35.7659,2.90566e-05
4.60022,370.023,51.1378,50.1698,3.1676e-05
4.60025,415.14,39.3626,38.3154,4.65734e-05
4.58695,316.018,14.8265,14.234,5.91521e-05
4.58617,400.815,11.6838,11.0376,8.45163e-05
4.60497,175.988,6.02711,5.90054,3.42009e-05
4.60396,310.964,28.9783,28.4787,2.78789e-05
4.60676,308.988,40.6116,39.8957,3.03585e-05
4.60708,379.98,22.5789,22.2046,2.89786e-05
4.60837,249.924,11.9058,11.6057,3.55387e-05
4.60817,320.954,17.6096,17.0397,4.92222e-05
4.64426,339.191,11.8371,11.2984,6.6669e-05
4.61384,198.969,6.06227,5.87541,4.90553e-05
4.60805,324.076,17.4608,17.013,3.86035e-05
4.62028,266.073,17.7872,17.3297,4.09191e-05
4.624,380.078,11.5414,11.1172,5.47072e-05
4.62821,381.615,12.1931,11.1458,0.000143479
4.62974,373.949,78.9113,77.8775,2.2866e-05
4.62875,311.074,26.1789,25.6355,3.24435e-05
4.62892,367.986,51.2285,50.2054,3.31812e-05
4.63077,177.027,6.06564,5.90048,6.00016e-05
4.63041,252.982,11.8772,11.5939,3.36211e-05
4.63323,571.101,46.7844,45.4426,4.07894e-05
4.63548,274.997,11.9092,11.527,4.67028e-05
4.63561,276.921,11.9108,11.5211,4.73216e-05
4.63621,361.894,34.3958,33.5655,3.94969e-05
4.64486,531.056,37.2174,36.17,4.65943e-05
4.64113,495.981,37.7626,36.8469,3.82989e-05
4.64449,531.173,42.6283,41.3493,4.89439e-05
4.64732,479.931,59.7312,58.371,3.55705e-05
4.64613,297.015,34.7459,34.3178,2.07888e-05
4.64728,195.026,5.96795,5.87743,2.63744e-05
4.67314,182.967,9.0763,8.84014,5.68997e-05
4.64903,444.9,49.4739,48.5677,2.98086e-05
4.65393,375.067,22.6823,22.2502,3.25187e-05
4.7182,318.044,17.7203,17.0657,5.33655e-05
4.65738,267.969,17.7173,17.3173,3.02086e-05
4.66192,216.975,6.07694,5.85263,6.11498e-05
4.65266,336.942,23.1648,22.5831,3.92286e-05
4.66664,312.035,26.1175,25.6232,2.9954e-05
4.66693,349.06,34.421,33.7157,3.21754e-05
4.66429,316.903,14.8173,14.2261,6.53663e-05
4.67067,347.078,48.7936,47.7988,3.09073e-05
4.67262,506.887,14.0283,13.1304,7.42441e-05
4.66826,415.619,6.18262,5.50624,0.000180802
4.67473,388.076,56.2914,55.3306,3.23548e-05
4.67479,581.879,41.4373,40.1421,5.29202e-05
4.67845,321.039,28.9261,28.3852,2.9366e-05
4.67636,351.951,34.2439,33.6721,2.60585e-05
4.66833,475.934,75.6214,74.4151,2.68619e-05
4.6832,325.992,23.1911,22.6678,3.41087e-05
4.68408,317.111,23.4822,22.7545,5.05737e-05
4.6866,543.991,47.1105,46.1492,3.11099e-05
4.70073,278.93,17.9005,17.2746,6.73171e-05
4.68832,346.072,48.7969,47.8157,3.06069e-05
4.6987,376.138,23.0724,22.2703,5.34121e-05
4.69248,337.1,28.9756,28.2349,4.38011e-05
4.69348,407.096,33.8228,32.9494,4.22976e-05
4.69398,553.885,42.1965,40.8298,5.20729e-05
4.69444,711.123,84.2627,82.8619,2.88025e-05
4.70022,308.917,14.6899,14.2574,4.64083e-05
4.69759,346.953,48.802,47.8109,3.08102e-05
4.70171,444.928,49.4703,48.5675,2.9743e-05
4.70709,490.915,32.7917,31.6994,4.94328e-05
4.70998,256.079,12.0421,11.5913,6.59331e-05
4.71595,234.03,6.04805,5.82909,4.78504e-05
4.73445,435.141,44.8117,43.4047,4.78656e-05
4.72228,309.972,46.6062,45.5865,4.0139e-05
4.26414,176.007,18.0713,17.7017,4.77186e-05
4.72414,245.008,11.9161,11.6198,3.47184e-05
4.72542,366.934,39.9143,39.0693,3.27516e-05
4.72878,408.967,55.886,54.8431,3.28335e-05
4.73562,323.918,26.1,25.518,3.66761e-05
4.74361,626.927,55.2513,53.6707,4.21016e-05
4.7394,451.118,22.1178,21.5382,4.39662e-05
4.7544,502.799,32.4801,31.4868,4.33564e-05
4.77275,282.078,14.7185,14.3738,3.55578e-05
4.7701,547.056,57.4961,56.2955,3.32486e-05
4.76289,446.047,49.4513,48.5515,2.9682e-05
4.76416,372.108,34.3447,33.4404,4.18159e-05
4.76651,308.004,14.7022,14.2607,4.55119e-05
4.7802,285.107,9.1626,8.63218,8.46958e-05
4.79029,155.031,6.09051,5.92381,4.85785e-05
4.776,278.905,11.8908,11.5146,4.90066e-05
4.78571,246.961,8.95426,8.71042,3.69959e-05
4.79162,337.909,14.5518,14.1161,4.72786e-05
4.79454,336.938,34.5213,33.8687,2.97468e-05
4.7993,388.968,14.35,13.8458,5.05796e-05
4.80309,412.07,28.5025,27.4268,6.25337e-05
4.80368,437.008,33.201,32.5032,2.90317e-05
4.80373,467.922,56.9961,56.0417,2.55623e-05
4.804,419.92,66.4507,65.4694,2.20874e-05
4.80634,319.092,11.7721,11.3713,6.1959e-05
4.80912,448.921,49.3828,48.4815,2.97204e-05
4.80913,278.907,11.8971,11.5139,4.66286e-05
4.80938,246.965,5.95511,5.80712,3.64706e-05
4.81931,229.989,14.9818,14.5831,4.82551e-05
4.82085,388.07,78.52,77.4453,2.31871e-05
4.821,210.008,6.10917,5.86321,6.43672e-05
4.84218,302.041,14.7222,14.2877,4.54612e-05
4.82611,177.972,6.02664,5.8988,3.52672e-05
4.82708,407.94,22.7564,21.9772,5.53029e-05
4.82809,378.206,11.6537,11.1349,7.76495e-05
4.81383,264.859,6.0995,5.78492,6.99783e-05
4.80773,563.086,42.117,40.6116,6.45183e-05
4.83475,292.956,26.3167,25.7809,3.45539e-05
4.83947,279.941,11.8949,11.5105,4.66e-05
4.84089,463.031,32.9147,32.1121,3.8367e-05
4.84104,472.138,21.9535,21.3265,4.55526e-05
4.84589,286.972,17.597,17.2193,3.34813e-05
4.84864,411.088,56.0832,54.8245,3.56133e-05
4.85059,518.956,52.9475,51.9897,3.00406e-05
4.85168,455.226,22.4496,21.5214,6.72975e-05
4.85545,377.874,11.4626,11.1233,5.09602e-05
4.86429,312.934,11.7286,11.3915,4.01385e-05
4.85978,323.946,11.6719,11.3484,4.27695e-05
4.86021,382.014,78.6575,77.645,2.23173e-05
4.85837,341.922,17.7078,16.9271,8.38733e-05
4.90249,287.039,17.5918,17.2178,3.3238e-05
4.87566,451.98,32.9257,32.2712,3.41288e-05
4.87558,371.056,51.1577,50.1589,3.27899e-05
4.88407,461.915,24.8449,24.1038,4.34165e-05
4.88712,382.042,48.2414,47.1598,3.36749e-05
4.88919,458.125,43.8464,42.9121,3.3983e-05
4.88982,262.91,12.0167,11.5708,6.50098e-05
4.89845,379.899,34.0235,33.3161,3.44473e-05
4.90298,535.135,42.6869,41.261,5.64719e-05
4.91338,400.997,22.6832,22.0327,4.48231e-05
4.88548,435.879,8.87597,8.16747,0.000138219
4.9091,309.893,11.8282,11.4066,5.40837e-05
4.91522,366.992,48.4265,47.4464,3.08064e-05
4.91897,343.122,17.4203,16.9084,4.82373e-05
4.919,291.043,11.8722,11.4745,5.80646e-05
4.89932,274.945,17.6819,17.2823,3.89298e-05
4.93317,378.96,37.0277,36.109,3.93215e-05
4.93373,312.95,29.3163,28.4773,4.95972e-05
4.93639,578.81,51.4799,50.2464,4.16906e-05
4.93723,477.134,14.0351,13.3159,6.2779e-05
4.94116,442.104,49.6891,48.6302,3.45333e-05
4.93069,259.972,11.8497,11.5743,3.23362e-05
4.94227,326.09,34.7368,34.0007,3.51943e-05
4.94244,353.076,22.9785,22.4471,3.69775e-05
4.94808,344.832,8.93759,8.45931,9.30253e-05
4.93334,215.92,6.0302,5.85261,4.71202e-05
4.9606,270.019,17.6666,17.3091,2.755e-05
4.95921,296.059,5.8947,5.72674,4.64242e-05
4.95963,201.063,6.11934,5.8738,7.02847e-05
4.97093,457.211,14.1447,13.4454,6.57856e-05
4.94427,328.084,14.7749,14.1739,5.98985e-05
4.97498,219.971,6.02355,5.84775,4.64399e-05
4.97271,551.971,52.1785,51.0331,3.57114e-05
4.97852,267.017,15.0575,14.4504,6.91473e-05
4.98925,369.968,34.1699,33.4488,3.40523e-05
4.97999,562.018,46.8221,45.6886,4.02979e-05
4.98208,343.142,14.6896,14.0997,6.8948e-05
5.01029,455.024,22.2677,21.5124,5.71655e-05
4.99551,319.004,34.7245,34.0861,3.02841e-05
4.99776,349.922,14.7094,14.0684,6.25191e-05
5.0005,409.041,44.8231,43.8846,3.51046e-05
5.00189,381.872,14.7445,13.9058,0.00010202
5.00744,228.021,8.95161,8.75216,3.32977e-05
5.00212,506.016,58.8012,57.5963,3.28829e-05
5.01936,499.975,53.6901,52.5051,3.90065e-05
5.01326,308.09,11.7138,11.4076,4.05765e-05
5.02525,306.877,17.7094,17.1221,5.34121e-05
5.06436,297.095,17.8441,17.1818,6.17582e-05
5.03007,292.945,23.447,22.9215,3.70279e-05
5.03206,391.042,56.353,55.2752,3.26017e-05
5.02949,484.904,75.5001,74.0994,3.05557e-05
5.04143,320.062,34.6969,34.0637,3.00748e-05
5.04348,468.138,32.8239,32.0267,3.82435e-05
5.0575,347.041,11.6922,11.2601,6.03282e-05
4.95122,299.987,8.87588,8.57893,5.06765e-05
5.06018,271.001,17.7528,17.3073,4.05463e-05
5.05405,475.022,32.949,31.9325,4.42356e-05
4.48319,477.025,22.3474,21.2977,6.43382e-05
5.05745,348.901,23.2002,22.495,4.99519e-05
5.0379,353.017,23.1861,22.4597,5.00308e-05
5.06426,282.968,11.8015,11.4975,4.08714e-05
5.07764,189.064,6.12458,5.8888,6.02059e-05
5.07657,407.937,22.8161,21.9795,5.85593e-05
5.07857,365.92,34.3511,33.5065,3.53309e-05
5.08039,317.076,29.2667,28.4315,4.94571e-05
5.08101,454.217,14.5102,13.4878,0.000131444
5.08192,373.043,51.1068,50.1189,3.28751e-05
5.07329,289.055,17.58,17.2104,3.29485e-05
5.08846,379.144,14.516,13.9059,6.02737e-05
5.09074,311.049,11.8117,11.4019,5.38909e-05
5.0695,419.132,8.66022,8.21357,9.21447e-05
5.06397,313.067,11.9307,11.4008,6.81325e-05
5.09368,348.012,23.0473,22.4942,3.94058e-05
5.09683,320.06,17.4904,17.0399,4.45563e-05
5.10589,262.044,17.6167,17.3443,2.29838e-05
5.11067,297.98,11.7016,11.4417,3.53501e-05
5.1041,264.923,12.0179,11.564,6.60213e-05
5.10451,320.957,34.6862,34.0551,3.00192e-05
5.10506,489.218,14.1117,13.2501,0.000100466
5.11197,316.919,29.2595,28.4351,4.91412e-05
5.11307,537.145,36.8695,36.0334,3.95327e-05
5.11715,393.839,11.4395,11.0509,5.31065e-05
5.12356,391.752,11.7062,11.0778,7.87842e-05
5.12039,289.949,17.5752,17.2057,3.28654e-05
5.12455,393.967,17.0063,16.5692,4.00817e-05
5.12732,478.119,48.6647,47.7894,2.93399e-05
5.13063,264.021,6.03407,5.7853,6.42528e-05
5.13102,385.938,28.3671,27.7033,3.52379e-05
5.12627,279.955,9.07747,8.63949,8.69107e-05
5.14646,262.932,8.84866,8.66964,3.0933e-05
5.13428,366.104,34.3625,33.519,3.53831e-05
5.13465,407.894,33.773,32.9385,3.6288e-05
5.1146,282.121,11.9844,11.5079,7.71911e-05
5.13556,673.261,29.4515,28.3901,5.94257e-05
5.13693,330.871,17.6689,16.9853,5.61301e-05
5.14125,416.999,33.7731,32.8191,4.84481e-05
5.14748,410.869,33.8966,32.9032,4.16311e-05
5.14793,417.906,50.3743,49.1851,4.28662e-05
5.1263,285.922,11.7824,11.4855,3.94087e-05
5.15123,491.867,48.4543,47.4544,3.12875e-05
5.15162,308.962,14.5642,14.2525,3.40127e-05
5.15285,359.979,45.335,44.7555,2.05246e-05
5.15371,482.164,35.5944,34.4864,5.37439e-05
5.15907,557.01,46.7269,45.8009,3.64036e-05
5.16251,348.902,40.1711,39.3379,3.3566e-05
5.16695,607.043,30.8502,29.6689,6.52923e-05
5.16757,318.119,29.2622,28.4219,4.96968e-05
5.20133,322.043,14.7451,14.1988,5.71737e-05
5.11419,340.091,23.1312,22.5615,3.50844e-05
5.21635,388.983,81.0174,80.1755,1.75913e-05
5.17797,455.003,43.989,42.9832,4.18582e-05
4.95562,440.935,5.7743,5.42624,5.84855e-05
5.19566,386.024,48.0308,47.0899,2.99283e-05
5.18858,477.016,33.0957,31.9176,6.43254e-05
5.1993,592.932,91.2591,89.6448,3.11238e-05
5.21113,287.044,5.82466,5.73811,2.59327e-05
5.21072,262.973,26.5125,26.0152,3.18888e-05
5.21369,731.511,28.7604,27.2404,0.000110618
5.2054,242.003,8.99014,8.72383,4.53115e-05
5.20268,284.973,17.4737,17.2258,2.64197e-05
5.21891,358.013,84.7997,83.9648,1.59454e-05
5.22178,488.945,32.3375,31.6897,3.35985e-05
5.22648,367.018,34.3733,33.4998,4.37471e-05
5.22725,231.012,11.9304,11.6626,3.48338e-05
5.2275,298.023,23.2294,22.874,2.56864e-05
5.22854,342.043,17.4013,16.9112,4.52214e-05
5.23551,357.069,22.8812,22.4116,3.57028e-05
5.23974,355.206,17.6982,16.8551,7.8337e-05
5.23649,327.997,14.7392,14.1756,5.83324e-05
5.24521,300.046,23.2637,22.8642,2.79533e-05
5.24549,301.89,11.8122,11.4323,4.68892e-05
